investor_id,age,gender,city,city_tier,risk_profile,kyc_status,annual_income_lakh,occupation,pan_verified,registration_date
INV00937,31,M,Mumbai,T30,Conservative,Verified,91.0,Self-Employed,True,2019-10-11
INV00938,36,M,Nagpur,B30,Aggressive,Pending,6.2,Salaried,True,2022-03-08
INV00939,65,F,Surat,T30,Moderate,Verified,97.9,Retired,True,2023-06-10
INV00940,58,F,Nashik,B30,Moderate,Pending,22.3,Retired,True,2022-06-26
INV00941,33,M,Meerut,B30,Conservative,Verified,54.4,Retired,True,2022-06-05
INV00942,49,F,Mysuru,B30,Conservative,Verified,30.7,Self-Employed,True,2020-11-20
INV00943,37,F,Ahmedabad,T30,Aggressive,Verified,37.0,Retired,True,2021-10-05
INV00944,22,M,Kolkata,T30,Moderate,Verified,13.2,Retired,True,2022-07-12
INV00945,33,M,Coimbatore,B30,Moderate,Verified,44.7,Salaried,False,2020-09-23
INV00946,23,M,Nagpur,B30,Conservative,Pending,18.4,Self-Employed,True,2018-05-21
INV00947,27,F,Chennai,T30,Conservative,Verified,38.7,Retired,True,2019-05-29
INV00948,57,M,Amritsar,B30,Conservative,Verified,42.4,Self-Employed,True,2019-10-13
INV00949,32,M,Bhubaneswar,B30,Aggressive,Verified,19.2,Self-Employed,True,2019-01-23
INV00950,64,M,Vadodara,B30,Conservative,Verified,7.2,Self-Employed,True,2023-03-04
INV00951,55,M,Ludhiana,B30,Aggressive,Verified,15.9,Business,True,2024-02-09
INV00952,22,F,Indore,B30,Aggressive,Verified,59.1,Self-Employed,True,2024-10-24
INV00953,29,F,Chennai,T30,Conservative,Verified,72.8,Salaried,True,2025-01-30
INV00954,57,M,Patna,B30,Aggressive,Verified,40.3,Retired,True,2025-08-07
INV00955,58,F,Patna,B30,Aggressive,Rejected,3.3,Salaried,True,2019-07-04
INV00956,28,F,Kolkata,T30,Aggressive,Verified,41.9,Business,True,2020-09-06
INV00957,25,F,Bhubaneswar,B30,Conservative,Verified,76.8,Self-Employed,True,2019-06-06
INV00958,60,M,Amritsar,B30,Conservative,Verified,14.6,Business,True,2020-06-11
INV00959,60,M,Lucknow,B30,Aggressive,Pending,39.4,Self-Employed,True,2022-03-03
INV00960,33,F,Indore,B30,Moderate,Rejected,60.1,Retired,True,2018-11-30
INV00961,25,M,Surat,T30,Aggressive,Verified,84.9,Business,True,2020-11-14
INV00962,52,M,Vadodara,B30,Conservative,Verified,70.2,Salaried,True,2023-01-07
INV00963,35,F,Kochi,B30,Aggressive,Verified,38.2,Student,True,2024-08-09
INV00964,36,M,Ludhiana,B30,Aggressive,Pending,81.5,Salaried,True,2021-10-19
INV00965,38,M,Delhi,T30,Moderate,Verified,63.1,Business,True,2020-11-24
INV00966,63,M,Jaipur,T30,Aggressive,Verified,61.8,Retired,True,2020-12-28
INV00967,55,M,Vadodara,B30,Conservative,Verified,13.5,Business,True,2025-05-06
INV00968,58,M,Varanasi,B30,Aggressive,Verified,69.8,Self-Employed,True,2023-10-16
INV00969,62,M,Hyderabad,T30,Conservative,Verified,48.3,Self-Employed,True,2025-05-23
INV00970,25,F,Pune,T30,Aggressive,Verified,38.7,Business,True,2020-11-16
INV00971,30,M,Ahmedabad,T30,Aggressive,Verified,78.6,Student,True,2025-06-26
INV00972,30,M,Varanasi,B30,Conservative,Verified,62.0,Salaried,True,2023-04-22
INV00973,24,M,Pune,T30,Aggressive,Verified,97.4,Student,False,2020-04-17
INV00974,25,F,Patna,B30,Moderate,Verified,74.8,Student,True,2025-12-15
INV00975,65,M,Mumbai,T30,Moderate,Verified,5.0,Salaried,True,2019-12-23
INV00976,36,F,Agra,B30,Moderate,Verified,10.9,Student,True,2021-06-28
INV00977,59,M,Lucknow,B30,Aggressive,Verified,28.8,Business,True,2020-08-01
INV00978,26,M,Hyderabad,T30,Aggressive,Verified,84.7,Business,True,2021-03-17
INV00979,27,F,Agra,B30,Aggressive,Pending,76.1,Business,True,2022-07-02
INV00980,26,F,Guwahati,B30,Moderate,Verified,11.4,Business,True,2022-09-24
INV00981,24,M,Agra,B30,Aggressive,Verified,51.1,Business,True,2019-07-20
INV00982,35,M,Coimbatore,B30,Conservative,Verified,36.8,Business,True,2024-01-17
INV00983,56,F,Rajkot,B30,Conservative,Verified,44.2,Retired,True,2023-02-08
INV00984,32,M,Lucknow,B30,Aggressive,Verified,91.4,Business,True,2023-05-11
INV00985,34,M,Meerut,B30,Moderate,Verified,90.2,Self-Employed,True,2023-08-19
INV00986,25,F,Coimbatore,B30,Moderate,Verified,57.9,Student,True,2025-04-21
INV00987,48,F,Varanasi,B30,Moderate,Rejected,77.1,Retired,True,2023-02-27
INV00988,24,F,Nashik,B30,Conservative,Verified,73.7,Salaried,True,2019-07-16
INV00989,31,M,Ludhiana,B30,Aggressive,Verified,40.4,Retired,True,2018-06-01
INV00990,45,F,Lucknow,B30,Conservative,Verified,48.1,Salaried,False,2021-10-11
INV00991,38,F,Surat,T30,Aggressive,Verified,3.2,Salaried,True,2022-05-24
INV00992,47,M,Bhopal,B30,Aggressive,Verified,67.6,Salaried,False,2018-07-31
INV00993,34,M,Amritsar,B30,Aggressive,Verified,4.7,Student,True,2019-06-26
INV00994,41,F,Mumbai,T30,Conservative,Verified,40.5,Business,True,2019-04-13
INV00995,32,F,Hyderabad,T30,Conservative,Verified,62.0,Retired,True,2024-09-29
INV00996,29,M,Rajkot,B30,Moderate,Rejected,21.7,Student,True,2022-03-27
INV00997,35,F,Jaipur,T30,Aggressive,Verified,73.0,Retired,True,2020-04-30
INV00998,43,F,Rajkot,B30,Moderate,Verified,89.3,Retired,True,2023-11-20
INV00999,65,M,Chennai,T30,Aggressive,Verified,33.5,Student,True,2023-04-04
INV01000,65,M,Agra,B30,Aggressive,Verified,86.6,Student,True,2021-05-06
INV01001,31,M,Bhopal,B30,Aggressive,Verified,94.4,Self-Employed,True,2025-02-06
INV01002,27,F,Rajkot,B30,Moderate,Verified,32.8,Business,True,2024-02-01
INV01003,43,M,Kochi,B30,Conservative,Verified,11.7,Student,True,2024-04-09
INV01004,51,M,Surat,T30,Moderate,Verified,45.4,Student,True,2023-11-20
INV01005,56,M,Varanasi,B30,Conservative,Verified,14.1,Student,True,2019-11-18
INV01006,24,M,Pune,T30,Conservative,Verified,88.6,Retired,True,2019-08-24
INV01007,45,F,Rajkot,B30,Moderate,Verified,31.3,Retired,True,2020-01-24
INV01008,39,F,Vadodara,B30,Moderate,Verified,7.0,Student,True,2019-02-12
INV01009,58,F,Lucknow,B30,Moderate,Verified,86.1,Student,True,2021-12-19
INV01010,47,F,Nagpur,B30,Aggressive,Verified,67.4,Self-Employed,True,2024-09-06
INV01011,62,F,Nashik,B30,Conservative,Verified,56.6,Student,True,2022-08-13
INV01012,49,F,Ahmedabad,T30,Aggressive,Verified,62.9,Self-Employed,False,2023-05-31
INV01013,39,F,Meerut,B30,Moderate,Pending,91.8,Retired,True,2020-11-02
INV01014,54,F,Agra,B30,Conservative,Verified,23.8,Retired,False,2019-03-28
INV01015,39,M,Nashik,B30,Conservative,Verified,81.5,Salaried,True,2020-12-19
INV01016,45,M,Surat,T30,Aggressive,Verified,48.9,Retired,True,2022-02-21
INV01017,58,F,Mumbai,T30,Aggressive,Pending,72.2,Retired,True,2019-01-24
INV01018,54,M,Surat,T30,Moderate,Verified,66.2,Business,True,2024-03-10
INV01019,60,M,Lucknow,B30,Moderate,Verified,24.7,Business,True,2019-05-17
INV01020,58,F,Varanasi,B30,Moderate,Verified,13.9,Salaried,True,2021-01-01
INV01021,33,M,Nagpur,B30,Conservative,Verified,31.0,Student,True,2020-07-02
INV01022,39,M,Meerut,B30,Conservative,Verified,56.3,Retired,True,2020-09-21
INV01023,59,M,Bhubaneswar,B30,Moderate,Verified,35.5,Self-Employed,True,2025-08-22
INV01024,40,M,Chennai,T30,Aggressive,Rejected,54.1,Salaried,True,2020-09-21
INV01025,56,M,Ranchi,B30,Conservative,Verified,3.1,Salaried,True,2024-09-28
INV01026,48,M,Kolkata,T30,Moderate,Verified,28.7,Business,True,2023-08-22
INV01027,41,M,Nashik,B30,Aggressive,Verified,54.4,Self-Employed,True,2024-11-16
INV01028,58,F,Nagpur,B30,Conservative,Verified,17.3,Self-Employed,True,2018-01-16
INV01029,36,M,Nagpur,B30,Aggressive,Pending,6.2,Retired,True,2022-03-04
INV01030,56,M,Mumbai,T30,Moderate,Pending,64.9,Self-Employed,True,2021-10-26
INV01031,44,M,Rajkot,B30,Conservative,Pending,63.7,Business,True,2018-10-26
INV01032,45,F,Bengaluru,T30,Conservative,Pending,55.0,Self-Employed,True,2024-08-08
INV01033,39,F,Kochi,B30,Conservative,Verified,36.6,Self-Employed,True,2022-07-29
INV01034,64,F,Rajkot,B30,Aggressive,Pending,68.2,Salaried,True,2025-05-02
INV01035,54,F,Bhopal,B30,Moderate,Verified,11.2,Salaried,True,2020-10-21
INV01036,63,F,Guwahati,B30,Conservative,Verified,9.3,Business,True,2025-02-21
INV01037,63,M,Pune,T30,Aggressive,Pending,68.1,Salaried,True,2021-12-14
INV01038,23,F,Guwahati,B30,Moderate,Pending,29.4,Business,True,2018-11-07
INV01039,31,M,Rajkot,B30,Moderate,Verified,46.6,Business,True,2025-01-18
INV01040,58,F,Hyderabad,T30,Moderate,Verified,52.1,Retired,True,2019-01-26
INV01041,34,M,Bhopal,B30,Moderate,Verified,56.8,Salaried,True,2024-06-01
INV01042,25,M,Jaipur,T30,Aggressive,Verified,91.6,Salaried,True,2021-06-16
INV01043,31,F,Rajkot,B30,Aggressive,Verified,55.4,Business,False,2020-06-08
INV01044,45,F,Ludhiana,B30,Aggressive,Verified,15.8,Retired,True,2019-08-06
INV01045,24,M,Delhi,T30,Conservative,Verified,71.7,Self-Employed,True,2022-09-18
INV01046,33,M,Guwahati,B30,Conservative,Verified,38.6,Salaried,True,2020-04-18
INV01047,51,M,Patna,B30,Conservative,Verified,60.4,Salaried,False,2021-01-05
INV01048,41,M,Agra,B30,Aggressive,Verified,47.7,Student,True,2024-07-04
INV01049,35,F,Chennai,T30,Aggressive,Verified,82.1,Retired,True,2021-07-07
INV01050,27,F,Bhubaneswar,B30,Conservative,Pending,4.5,Salaried,True,2022-01-26
INV01051,29,M,Pune,T30,Moderate,Verified,75.3,Retired,True,2024-05-11
INV01052,31,F,Varanasi,B30,Conservative,Pending,74.0,Business,False,2023-03-09
INV01053,60,M,Mumbai,T30,Aggressive,Verified,7.1,Student,True,2018-08-20
INV01054,53,M,Meerut,B30,Moderate,Verified,35.8,Student,True,2020-09-06
INV01055,61,F,Varanasi,B30,Aggressive,Verified,79.0,Retired,True,2019-05-20
INV01056,37,M,Ludhiana,B30,Conservative,Verified,17.5,Student,True,2021-11-15
INV01057,50,M,Bhubaneswar,B30,Aggressive,Verified,68.4,Salaried,True,2025-06-02
INV01058,55,M,Nashik,B30,Conservative,Verified,20.2,Business,True,2020-07-30
INV01059,52,M,Meerut,B30,Moderate,Verified,45.9,Business,True,2018-10-13
INV01060,49,F,Ahmedabad,T30,Conservative,Verified,45.2,Retired,True,2020-02-14
INV01061,52,F,Delhi,T30,Conservative,Pending,29.1,Student,True,2024-12-22
INV01062,51,M,Kochi,B30,Aggressive,Verified,17.9,Salaried,True,2024-08-11
INV01063,53,M,Agra,B30,Aggressive,Verified,34.8,Student,True,2023-03-08
INV01064,34,F,Rajkot,B30,Conservative,Verified,72.5,Salaried,True,2019-03-13
INV01065,29,M,Indore,B30,Moderate,Verified,22.9,Student,True,2024-12-19
INV01066,57,M,Ranchi,B30,Aggressive,Verified,19.1,Retired,True,2025-06-01
INV01067,33,M,Ranchi,B30,Moderate,Verified,29.2,Business,True,2019-04-14
INV01068,62,F,Rajkot,B30,Aggressive,Verified,98.1,Self-Employed,True,2019-02-17
INV01069,38,F,Kochi,B30,Moderate,Verified,15.7,Salaried,True,2021-06-26
INV01070,38,M,Nagpur,B30,Conservative,Verified,23.4,Business,True,2021-12-31
INV01071,31,M,Pune,T30,Conservative,Pending,53.2,Student,True,2023-12-07
INV01072,23,M,Coimbatore,B30,Aggressive,Verified,24.6,Retired,False,2023-01-31
INV01073,44,M,Hyderabad,T30,Aggressive,Verified,26.5,Business,True,2021-10-26
INV01074,62,M,Guwahati,B30,Conservative,Verified,80.1,Self-Employed,True,2023-03-13
INV01075,47,M,Varanasi,B30,Moderate,Verified,47.8,Retired,True,2025-10-29
INV01076,61,F,Nashik,B30,Conservative,Verified,51.6,Retired,True,2020-11-27
INV01077,46,M,Delhi,T30,Aggressive,Verified,74.9,Business,False,2025-09-15
INV01078,37,M,Indore,B30,Aggressive,Verified,18.8,Business,True,2021-07-31
INV01079,39,F,Delhi,T30,Aggressive,Verified,94.4,Retired,True,2019-02-17
INV01080,28,M,Jaipur,T30,Conservative,Verified,14.8,Student,True,2022-06-25
INV01081,36,F,Patna,B30,Conservative,Verified,31.4,Student,True,2022-02-07
INV01082,31,M,Patna,B30,Aggressive,Verified,19.8,Business,True,2025-05-21
INV01083,46,M,Amritsar,B30,Moderate,Verified,54.3,Salaried,True,2020-03-25
INV01084,40,F,Coimbatore,B30,Conservative,Verified,86.6,Retired,True,2023-01-29
INV01085,52,F,Vadodara,B30,Moderate,Verified,91.6,Salaried,False,2019-09-02
INV01086,39,F,Vadodara,B30,Conservative,Verified,13.2,Self-Employed,True,2024-03-03
INV01087,58,M,Jaipur,T30,Conservative,Pending,16.4,Self-Employed,True,2019-06-23
INV01088,26,F,Guwahati,B30,Conservative,Verified,33.5,Self-Employed,True,2018-05-31
INV01089,39,M,Vadodara,B30,Conservative,Verified,87.1,Salaried,True,2022-07-18
INV01090,65,F,Ludhiana,B30,Moderate,Verified,57.1,Salaried,True,2021-11-13
INV01091,58,M,Mumbai,T30,Aggressive,Verified,34.8,Business,True,2024-03-27
INV01092,35,F,Mysuru,B30,Moderate,Verified,65.2,Retired,True,2019-11-05
INV01093,33,M,Varanasi,B30,Moderate,Verified,88.5,Salaried,True,2024-02-16
INV01094,30,M,Visakhapatnam,B30,Moderate,Verified,16.1,Business,True,2021-01-28
INV01095,64,M,Kolkata,T30,Conservative,Verified,24.1,Salaried,True,2022-08-05
INV01096,53,M,Ranchi,B30,Conservative,Verified,68.1,Business,True,2018-07-01
INV01097,31,F,Bengaluru,T30,Conservative,Pending,41.7,Salaried,True,2020-08-21
INV01098,37,F,Mysuru,B30,Aggressive,Verified,83.7,Retired,True,2020-05-01
INV01099,58,F,Kochi,B30,Moderate,Verified,82.8,Business,True,2021-08-03
INV01100,52,M,Coimbatore,B30,Conservative,Verified,80.6,Student,False,2020-06-29
INV01101,52,M,Indore,B30,Conservative,Verified,54.4,Self-Employed,True,2024-10-01
INV01102,33,M,Amritsar,B30,Moderate,Verified,27.1,Self-Employed,True,2021-11-04
INV01103,23,F,Guwahati,B30,Moderate,Verified,78.8,Salaried,True,2022-08-15
INV01104,56,F,Coimbatore,B30,Aggressive,Verified,54.2,Business,True,2020-02-10
INV01105,37,M,Varanasi,B30,Aggressive,Verified,45.6,Self-Employed,True,2025-12-02
INV01106,41,M,Nashik,B30,Conservative,Verified,30.1,Student,True,2019-04-02
INV01107,46,F,Ranchi,B30,Moderate,Verified,83.8,Business,True,2022-12-14
INV01108,65,F,Coimbatore,B30,Conservative,Verified,86.8,Retired,True,2024-09-26
INV01109,24,M,Hyderabad,T30,Conservative,Verified,32.6,Salaried,True,2023-03-17
INV01110,23,F,Varanasi,B30,Moderate,Verified,58.7,Self-Employed,False,2021-11-16
INV01111,40,F,Jaipur,T30,Moderate,Verified,59.8,Student,True,2019-12-04
INV01112,25,M,Bhubaneswar,B30,Conservative,Verified,21.5,Business,True,2023-12-03
INV01113,51,F,Kochi,B30,Moderate,Verified,99.5,Student,False,2023-07-09
INV01114,49,F,Guwahati,B30,Moderate,Verified,40.3,Self-Employed,False,2024-02-07
INV01115,59,F,Nagpur,B30,Moderate,Pending,67.1,Student,True,2024-03-07
INV01116,48,M,Bengaluru,T30,Moderate,Pending,15.3,Retired,True,2021-03-11
INV01117,24,F,Bhopal,B30,Moderate,Verified,19.6,Retired,True,2018-09-03
INV01118,37,F,Bhopal,B30,Moderate,Verified,53.4,Student,True,2021-10-27
INV01119,34,M,Indore,B30,Aggressive,Verified,8.1,Retired,True,2020-05-08
INV01120,58,F,Jaipur,T30,Aggressive,Verified,98.4,Salaried,True,2018-03-14
INV01121,50,M,Nagpur,B30,Conservative,Pending,92.8,Retired,True,2021-07-24
INV01122,63,F,Mysuru,B30,Conservative,Verified,54.1,Student,False,2023-02-25
INV01123,36,F,Lucknow,B30,Conservative,Verified,66.7,Business,True,2018-03-05
INV01124,59,F,Varanasi,B30,Aggressive,Verified,73.0,Self-Employed,True,2022-12-29
INV01125,44,M,Varanasi,B30,Conservative,Verified,68.5,Business,True,2025-11-09
INV01126,48,M,Nagpur,B30,Moderate,Verified,41.6,Salaried,True,2021-09-03
INV01127,42,F,Bengaluru,T30,Aggressive,Verified,44.6,Retired,True,2018-10-24
INV01128,58,F,Kochi,B30,Aggressive,Verified,82.9,Retired,True,2020-08-08
INV01129,40,F,Ludhiana,B30,Aggressive,Verified,38.0,Self-Employed,True,2023-06-25
INV01130,43,F,Surat,T30,Moderate,Verified,97.6,Retired,False,2025-11-18
INV01131,38,M,Surat,T30,Moderate,Verified,73.6,Retired,True,2019-11-22
INV01132,58,M,Lucknow,B30,Aggressive,Verified,47.7,Student,False,2024-02-28
INV01133,38,F,Bhubaneswar,B30,Aggressive,Verified,91.5,Self-Employed,True,2022-04-14
INV01134,58,F,Ahmedabad,T30,Moderate,Verified,87.3,Retired,True,2023-04-30
INV01135,65,M,Coimbatore,B30,Conservative,Verified,82.1,Self-Employed,True,2020-12-13
INV01136,43,F,Mysuru,B30,Conservative,Verified,66.2,Retired,True,2018-04-27
INV01137,35,F,Indore,B30,Conservative,Verified,14.2,Student,True,2025-04-20
INV01138,22,F,Chennai,T30,Conservative,Verified,95.4,Retired,True,2019-04-20
INV01139,29,F,Kolkata,T30,Conservative,Verified,98.8,Retired,False,2023-03-01
INV01140,55,F,Surat,T30,Conservative,Verified,92.3,Business,True,2018-02-17
INV01141,48,F,Bhubaneswar,B30,Moderate,Verified,29.0,Retired,True,2018-10-31
INV01142,30,M,Mysuru,B30,Conservative,Verified,31.1,Salaried,False,2025-11-15
INV01143,41,F,Delhi,T30,Aggressive,Verified,31.2,Self-Employed,True,2021-01-18
INV01144,46,M,Surat,T30,Conservative,Verified,34.6,Retired,True,2023-01-01
INV01145,58,M,Ahmedabad,T30,Conservative,Verified,57.0,Retired,True,2020-09-03
INV01146,44,M,Vadodara,B30,Conservative,Verified,74.2,Salaried,True,2024-05-14
INV01147,51,F,Pune,T30,Moderate,Pending,25.7,Retired,True,2021-03-18
INV01148,60,F,Coimbatore,B30,Conservative,Verified,88.9,Retired,True,2024-08-08
INV01149,62,F,Patna,B30,Conservative,Verified,9.8,Salaried,True,2023-10-30
INV01150,27,M,Bhopal,B30,Conservative,Verified,57.8,Student,True,2022-05-06
INV01151,57,F,Varanasi,B30,Conservative,Verified,74.7,Salaried,True,2018-05-16
INV01152,47,F,Patna,B30,Conservative,Verified,19.6,Self-Employed,True,2022-06-28
INV01153,56,F,Ahmedabad,T30,Conservative,Pending,91.6,Business,True,2022-04-23
INV01154,33,M,Surat,T30,Moderate,Verified,47.1,Student,True,2023-07-19
INV01155,30,M,Guwahati,B30,Conservative,Verified,33.6,Retired,True,2021-11-11
INV01156,40,M,Nagpur,B30,Moderate,Verified,62.5,Retired,True,2018-12-30
INV01157,28,M,Ranchi,B30,Moderate,Verified,86.4,Salaried,True,2022-11-18
INV01158,59,F,Nagpur,B30,Aggressive,Verified,81.1,Salaried,True,2023-11-16
INV01159,64,F,Guwahati,B30,Aggressive,Verified,56.1,Business,True,2021-09-17
INV01160,57,F,Delhi,T30,Aggressive,Verified,86.5,Student,True,2022-12-18
INV01161,58,F,Hyderabad,T30,Moderate,Verified,98.5,Retired,True,2023-01-08
INV01162,31,M,Delhi,T30,Aggressive,Verified,5.2,Salaried,True,2022-04-20
INV01163,50,F,Indore,B30,Conservative,Verified,39.4,Self-Employed,True,2025-02-23
INV01164,24,F,Pune,T30,Conservative,Verified,71.1,Salaried,True,2019-05-06
INV01165,31,M,Delhi,T30,Aggressive,Verified,48.0,Self-Employed,True,2023-05-26
INV01166,45,M,Rajkot,B30,Conservative,Verified,17.1,Self-Employed,False,2025-11-15
INV01167,61,F,Kochi,B30,Moderate,Verified,26.6,Business,True,2019-06-22
INV01168,50,F,Kolkata,T30,Aggressive,Pending,61.3,Self-Employed,True,2024-03-30
INV01169,32,M,Ludhiana,B30,Conservative,Verified,45.7,Retired,True,2022-07-30
INV01170,61,M,Hyderabad,T30,Conservative,Verified,74.5,Self-Employed,True,2018-06-02
INV01171,43,F,Hyderabad,T30,Aggressive,Rejected,89.9,Student,True,2021-09-14
INV01172,35,M,Pune,T30,Conservative,Verified,33.0,Business,True,2018-12-12
INV01173,38,F,Pune,T30,Moderate,Verified,19.5,Retired,True,2022-03-27
INV01174,29,F,Vadodara,B30,Moderate,Verified,34.4,Business,True,2020-06-03
INV01175,22,F,Rajkot,B30,Moderate,Verified,64.8,Self-Employed,True,2020-04-29
INV01176,61,F,Indore,B30,Moderate,Verified,26.0,Business,True,2024-01-15
INV01177,25,M,Vadodara,B30,Moderate,Verified,32.0,Retired,False,2025-01-11
INV01178,25,M,Pune,T30,Conservative,Pending,8.1,Self-Employed,True,2019-03-05
INV01179,59,F,Vadodara,B30,Moderate,Verified,95.2,Business,False,2025-04-19
INV01180,35,F,Mumbai,T30,Aggressive,Pending,11.0,Student,True,2024-10-24
INV01181,30,M,Visakhapatnam,B30,Conservative,Verified,78.8,Self-Employed,True,2023-08-30
INV01182,26,M,Nagpur,B30,Conservative,Verified,48.4,Retired,False,2022-10-28
INV01183,32,M,Kolkata,T30,Moderate,Verified,68.0,Salaried,True,2024-06-14
INV01184,25,F,Varanasi,B30,Aggressive,Verified,38.9,Student,True,2025-03-11
INV01185,38,F,Rajkot,B30,Aggressive,Verified,86.6,Self-Employed,False,2025-09-01
INV01186,52,F,Chennai,T30,Moderate,Verified,51.6,Salaried,True,2020-01-25
INV01187,28,M,Bhopal,B30,Moderate,Verified,44.9,Self-Employed,True,2023-03-13
INV01188,62,M,Varanasi,B30,Aggressive,Pending,95.4,Self-Employed,True,2018-04-06
INV01189,31,F,Nagpur,B30,Aggressive,Verified,81.3,Self-Employed,True,2019-12-26
INV01190,26,M,Coimbatore,B30,Conservative,Verified,85.6,Student,True,2018-04-26
INV01191,59,F,Delhi,T30,Moderate,Verified,40.7,Business,True,2020-03-20
INV01192,40,F,Kochi,B30,Aggressive,Verified,32.5,Salaried,True,2024-12-12
INV01193,37,F,Hyderabad,T30,Conservative,Verified,69.9,Business,False,2018-01-03
INV01194,58,M,Nagpur,B30,Conservative,Verified,78.8,Salaried,True,2025-06-14
INV01195,27,M,Bengaluru,T30,Conservative,Verified,66.2,Retired,True,2019-06-10
INV01196,24,M,Coimbatore,B30,Aggressive,Verified,30.8,Retired,True,2025-09-28
INV01197,57,F,Bhubaneswar,B30,Aggressive,Verified,98.8,Student,True,2020-04-28
INV01198,26,F,Guwahati,B30,Conservative,Pending,22.7,Salaried,False,2022-10-03
INV01199,40,M,Indore,B30,Aggressive,Pending,25.9,Business,True,2018-05-06
INV01200,31,F,Agra,B30,Conservative,Verified,7.1,Retired,True,2021-10-10
INV01201,61,F,Agra,B30,Aggressive,Verified,71.1,Student,True,2022-05-13
INV01202,42,M,Agra,B30,Moderate,Verified,62.7,Retired,True,2023-01-19
INV01203,31,F,Kolkata,T30,Moderate,Verified,88.7,Student,True,2018-05-24
INV01204,36,F,Ahmedabad,T30,Conservative,Verified,58.9,Retired,True,2018-04-06
INV01205,40,M,Varanasi,B30,Conservative,Verified,81.7,Student,True,2020-01-31
INV01206,46,F,Kolkata,T30,Aggressive,Verified,54.6,Retired,True,2019-08-11
INV01207,63,F,Mysuru,B30,Conservative,Pending,36.1,Business,True,2018-04-04
INV01208,22,M,Vadodara,B30,Conservative,Rejected,76.8,Retired,True,2021-04-26
INV01209,41,F,Surat,T30,Conservative,Verified,66.4,Business,True,2022-01-25
INV01210,55,F,Rajkot,B30,Aggressive,Verified,53.6,Student,True,2020-09-29
INV01211,43,M,Ludhiana,B30,Moderate,Verified,18.0,Business,False,2022-01-30
INV01212,32,M,Visakhapatnam,B30,Moderate,Verified,63.1,Student,True,2023-12-15
INV01213,54,F,Lucknow,B30,Conservative,Verified,31.6,Salaried,True,2019-02-27
INV01214,42,M,Meerut,B30,Aggressive,Verified,89.5,Self-Employed,False,2018-11-23
INV01215,61,M,Jaipur,T30,Moderate,Verified,66.8,Retired,True,2024-07-23
INV01216,35,M,Guwahati,B30,Aggressive,Verified,65.3,Self-Employed,True,2021-05-12
INV01217,36,F,Bhopal,B30,Conservative,Verified,68.7,Salaried,True,2022-01-26
INV01218,52,F,Indore,B30,Conservative,Verified,74.9,Self-Employed,True,2019-10-12
INV01219,58,M,Varanasi,B30,Conservative,Verified,70.0,Self-Employed,True,2024-06-16
INV01220,47,F,Nashik,B30,Aggressive,Verified,69.1,Student,True,2020-02-20
INV01221,60,M,Visakhapatnam,B30,Conservative,Verified,95.4,Retired,True,2020-10-08
INV01222,32,M,Mysuru,B30,Aggressive,Verified,63.3,Self-Employed,True,2020-12-27
INV01223,42,F,Bengaluru,T30,Conservative,Verified,72.3,Retired,True,2025-07-20
INV01224,42,F,Mysuru,B30,Aggressive,Verified,10.4,Salaried,True,2018-02-11
INV01225,36,F,Lucknow,B30,Conservative,Verified,76.6,Student,True,2020-09-10
INV01226,31,F,Vadodara,B30,Conservative,Verified,8.9,Self-Employed,True,2020-01-29
INV01227,40,M,Vadodara,B30,Conservative,Verified,77.6,Student,True,2019-01-26
INV01228,43,F,Bengaluru,T30,Aggressive,Verified,87.1,Salaried,True,2018-04-22
INV01229,64,F,Ranchi,B30,Conservative,Verified,60.5,Business,True,2025-10-11
INV01230,28,M,Vadodara,B30,Aggressive,Verified,83.6,Student,True,2024-01-28
INV01231,24,M,Meerut,B30,Moderate,Verified,76.7,Business,False,2019-02-07
INV01232,36,M,Meerut,B30,Conservative,Verified,91.8,Business,True,2020-07-03
INV01233,33,M,Bengaluru,T30,Conservative,Pending,51.1,Business,True,2019-04-28
INV01234,26,F,Kolkata,T30,Aggressive,Verified,11.0,Salaried,True,2023-05-08
INV01235,29,F,Guwahati,B30,Aggressive,Verified,3.8,Salaried,True,2025-02-13
INV01236,56,F,Bhopal,B30,Aggressive,Verified,19.3,Business,True,2021-06-11
INV01237,41,M,Lucknow,B30,Conservative,Verified,40.0,Retired,True,2025-12-23
INV01238,55,F,Chennai,T30,Moderate,Verified,62.5,Student,True,2020-08-16
INV01239,46,F,Delhi,T30,Moderate,Verified,51.4,Business,True,2025-03-13
INV01240,65,M,Rajkot,B30,Conservative,Verified,57.1,Student,True,2023-04-18
INV01241,58,F,Kolkata,T30,Moderate,Verified,26.0,Self-Employed,True,2018-06-17
INV01242,37,F,Indore,B30,Aggressive,Verified,97.7,Salaried,True,2021-12-25
INV01243,46,F,Vadodara,B30,Moderate,Pending,50.6,Salaried,False,2024-03-10
INV01244,41,M,Lucknow,B30,Aggressive,Verified,8.2,Retired,True,2022-02-23
INV01245,35,F,Hyderabad,T30,Aggressive,Verified,11.4,Self-Employed,True,2024-07-31
INV01246,31,F,Agra,B30,Conservative,Verified,75.5,Salaried,True,2025-06-03
INV01247,33,M,Pune,T30,Moderate,Verified,32.9,Business,True,2019-03-01
INV01248,40,M,Delhi,T30,Aggressive,Verified,47.1,Self-Employed,True,2020-03-15
INV01249,29,F,Pune,T30,Aggressive,Verified,62.9,Business,True,2025-11-30
