fund_id,date,nav,nav_change_pct
F009,2024-12-23,75.1306,-0.9407
F009,2024-12-24,75.8128,0.908
F009,2024-12-25,75.1248,-0.9075
F009,2024-12-26,74.0541,-1.4252
F009,2024-12-27,75.1833,1.5248
F009,2024-12-30,74.3675,-1.0851
F009,2024-12-31,74.4994,0.1774
F009,2025-01-01,74.5629,0.0852
F009,2025-01-02,72.9087,-2.2185
F009,2025-01-03,72.7747,-0.1838
F009,2025-01-06,73.0576,0.3887
F009,2025-01-07,73.2866,0.3135
F009,2025-01-08,73.8383,0.7528
F009,2025-01-09,73.6316,-0.2799
F009,2025-01-10,74.0734,0.6
F009,2025-01-13,73.6871,-0.5215
F009,2025-01-14,72.8777,-1.0984
F009,2025-01-15,72.143,-1.0081
F009,2025-01-16,71.3208,-1.1397
F009,2025-01-17,71.9182,0.8376
F009,2025-01-20,71.0684,-1.1816
F009,2025-01-21,71.2455,0.2492
F009,2025-01-22,71.1153,-0.1827
F009,2025-01-23,71.0782,-0.0522
F009,2025-01-24,71.8749,1.1209
F009,2025-01-27,71.6444,-0.3207
F009,2025-01-28,72.0164,0.5192
F009,2025-01-29,72.0596,0.06
F009,2025-01-30,71.9936,-0.0916
F009,2025-01-31,73.3399,1.87
F009,2025-02-03,72.5162,-1.1231
F009,2025-02-04,73.2858,1.0613
F009,2025-02-05,73.6926,0.5551
F009,2025-02-06,73.432,-0.3536
F009,2025-02-07,74.4112,1.3335
F009,2025-02-10,73.3334,-1.4484
F009,2025-02-11,73.0493,-0.3874
F009,2025-02-12,72.365,-0.9368
F009,2025-02-13,72.6253,0.3597
F009,2025-02-14,72.0004,-0.8604
F009,2025-02-17,72.2714,0.3764
F009,2025-02-18,72.1853,-0.1191
F009,2025-02-19,71.9301,-0.3535
F009,2025-02-20,72.1753,0.3409
F009,2025-02-21,72.1753,0.0
F009,2025-02-24,71.436,-1.0243
F009,2025-02-25,73.0584,2.2711
F009,2025-02-26,72.7956,-0.3597
F009,2025-02-27,71.526,-1.7441
F009,2025-02-28,71.0656,-0.6437
F009,2025-03-03,70.3664,-0.9839
F009,2025-03-04,70.8526,0.691
F009,2025-03-05,71.0562,0.2874
F009,2025-03-06,71.3042,0.349
F009,2025-03-07,71.1145,-0.266
F009,2025-03-10,70.9769,-0.1935
F009,2025-03-11,70.7876,-0.2667
F009,2025-03-12,70.7629,-0.0349
F009,2025-03-13,71.257,0.6982
F009,2025-03-14,71.47,0.2989
F009,2025-03-17,71.7774,0.4301
F009,2025-03-18,72.0858,0.4297
F009,2025-03-19,72.6175,0.7376
F009,2025-03-20,72.8067,0.2605
F009,2025-03-21,73.0376,0.3171
F009,2025-03-24,73.7541,0.981
F009,2025-03-25,73.3838,-0.5021
F009,2025-03-26,72.9034,-0.6546
F009,2025-03-27,72.2336,-0.9188
F009,2025-03-28,72.361,0.1764
F009,2025-03-31,71.3096,-1.453
F009,2025-04-01,71.5946,0.3997
F009,2025-04-02,71.5535,-0.0574
F009,2025-04-03,72.2245,0.9378
F009,2025-04-04,71.8579,-0.5076
F009,2025-04-07,71.7626,-0.1326
F009,2025-04-08,72.4284,0.9278
F009,2025-04-09,73.2516,1.1366
F009,2025-04-10,72.875,-0.5141
F009,2025-04-11,73.0028,0.1754
F009,2025-04-14,73.1966,0.2655
F009,2025-04-15,73.4374,0.329
F009,2025-04-16,73.3052,-0.18
F009,2025-04-17,74.0786,1.055
F009,2025-04-18,72.9809,-1.4818
F009,2025-04-21,72.7569,-0.3069
F009,2025-04-22,73.0394,0.3883
F009,2025-04-23,73.3285,0.3958
F009,2025-04-24,74.1441,1.1123
F009,2025-04-25,74.8771,0.9886
F009,2025-04-28,74.7285,-0.1985
F009,2025-04-29,75.528,1.0699
F009,2025-04-30,75.1192,-0.5413
F009,2025-05-01,75.7012,0.7748
F009,2025-05-02,76.8204,1.4784
F009,2025-05-05,77.5901,1.0019
F009,2025-05-06,77.679,0.1146
F009,2025-05-07,77.4961,-0.2355
F009,2025-05-08,77.4961,0.0
F009,2025-05-09,76.7849,-0.9177
F009,2025-05-12,76.1229,-0.8621
F009,2025-05-13,75.6627,-0.6045
F009,2025-05-14,74.9646,-0.9226
F009,2025-05-15,74.711,-0.3383
F009,2025-05-16,74.7167,0.0076
F009,2025-05-19,74.9027,0.2489
F009,2025-05-20,74.5653,-0.4505
F009,2025-05-21,75.2255,0.8854
F009,2025-05-22,75.1228,-0.1365
F009,2025-05-23,74.6719,-0.6002
F009,2025-05-26,74.8295,0.2111
F009,2025-05-27,76.0274,1.6008
F009,2025-05-28,76.2541,0.2982
F009,2025-05-29,76.0556,-0.2603
F009,2025-05-30,75.149,-1.192
F009,2025-06-02,75.0396,-0.1456
F009,2025-06-03,75.2031,0.2179
F009,2025-06-04,74.9925,-0.28
F009,2025-06-05,74.0159,-1.3023
F009,2025-06-06,73.5345,-0.6504
F009,2025-06-09,74.4122,1.1936
F009,2025-06-10,75.2882,1.1772
F009,2025-06-11,74.7768,-0.6793
F009,2025-06-12,75.2017,0.5682
F009,2025-06-13,74.5152,-0.9129
F009,2025-06-16,75.3747,1.1535
F009,2025-06-17,75.5452,0.2262
F009,2025-06-18,76.1418,0.7897
F009,2025-06-19,75.1199,-1.3421
F009,2025-06-20,75.5497,0.5722
F009,2025-06-23,75.5677,0.0238
F009,2025-06-24,76.1054,0.7115
F009,2025-06-25,76.6852,0.7618
F009,2025-06-26,76.7486,0.0827
F009,2025-06-27,76.4027,-0.4507
F009,2025-06-30,76.9022,0.6538
F009,2025-07-01,76.8883,-0.0181
F009,2025-07-02,76.3745,-0.6682
F009,2025-07-03,75.8352,-0.7061
F009,2025-07-04,74.9618,-1.1517
F009,2025-07-07,74.6783,-0.3782
F009,2025-07-08,75.3595,0.9122
F009,2025-07-09,75.4893,0.1722
F009,2025-07-10,75.192,-0.3938
F009,2025-07-11,75.6987,0.6739
F009,2025-07-14,75.2173,-0.6359
F009,2025-07-15,75.2972,0.1062
F009,2025-07-16,75.2116,-0.1137
F009,2025-07-17,75.703,0.6534
F009,2025-07-18,74.7705,-1.2318
F009,2025-07-21,74.2844,-0.6501
F009,2025-07-22,73.3331,-1.2806
F009,2025-07-23,73.2028,-0.1777
F009,2025-07-24,73.9342,0.9991
F009,2025-07-25,73.6574,-0.3744
F009,2025-07-28,73.3786,-0.3785
F009,2025-07-29,73.9123,0.7273
F009,2025-07-30,74.5663,0.8848
F009,2025-07-31,74.5358,-0.0409
F009,2025-08-01,74.9664,0.5777
F009,2025-08-04,74.343,-0.8316
F009,2025-08-05,75.1848,1.1323
F009,2025-08-06,76.4998,1.749
F009,2025-08-07,76.8417,0.4469
F009,2025-08-08,75.5834,-1.6375
F009,2025-08-11,75.2685,-0.4166
F009,2025-08-12,75.6601,0.5203
F009,2025-08-13,75.4277,-0.3072
F009,2025-08-14,76.218,1.0478
F009,2025-08-15,76.5995,0.5005
F009,2025-08-18,76.1896,-0.5351
F009,2025-08-19,76.2321,0.0558
F009,2025-08-20,75.7099,-0.685
F009,2025-08-21,75.622,-0.1161
F009,2025-08-22,75.3092,-0.4136
F009,2025-08-25,76.0396,0.9699
F009,2025-08-26,77.3496,1.7228
F009,2025-08-27,76.4872,-1.1149
F009,2025-08-28,75.3333,-1.5086
F009,2025-08-29,75.2081,-0.1662
F009,2025-09-01,74.3171,-1.1847
F009,2025-09-02,74.3669,0.067
F009,2025-09-03,74.8348,0.6292
F009,2025-09-04,75.7518,1.2254
F009,2025-09-05,75.8966,0.1912
F009,2025-09-08,75.8021,-0.1245
F009,2025-09-09,74.6251,-1.5527
F009,2025-09-10,74.6631,0.0509
F009,2025-09-11,74.7281,0.0871
F009,2025-09-12,75.1325,0.5412
F009,2025-09-15,74.7292,-0.5368
F009,2025-09-16,74.4915,-0.3181
F009,2025-09-17,73.6331,-1.1523
F009,2025-09-18,72.3055,-1.803
F009,2025-09-19,71.686,-0.8568
F009,2025-09-22,70.8069,-1.2263
F009,2025-09-23,70.8069,0.0
F009,2025-09-24,70.7458,-0.0863
F009,2025-09-25,70.4624,-0.4006
F009,2025-09-26,69.9286,-0.7576
F009,2025-09-29,68.1412,-2.556
F009,2025-09-30,68.9839,1.2367
F009,2025-10-01,68.4526,-0.7702
F009,2025-10-02,68.2473,-0.2999
F009,2025-10-03,67.4734,-1.134
F009,2025-10-06,68.0183,0.8076
F009,2025-10-07,68.1168,0.1448
F009,2025-10-08,67.6869,-0.6311
F009,2025-10-09,67.4948,-0.2838
F009,2025-10-10,68.4212,1.3726
F009,2025-10-13,68.4018,-0.0284
F009,2025-10-14,68.3229,-0.1153
F009,2025-10-15,67.8289,-0.723
F009,2025-10-16,66.8212,-1.4856
F009,2025-10-17,66.7557,-0.098
F009,2025-10-20,66.9496,0.2905
F009,2025-10-21,67.5586,0.9096
F009,2025-10-22,66.3636,-1.7688
F009,2025-10-23,65.7862,-0.8701
F009,2025-10-24,65.5003,-0.4346
F009,2025-10-27,65.5181,0.0272
F009,2025-10-28,65.4617,-0.0861
F009,2025-10-29,65.4176,-0.0674
F009,2025-10-30,65.6508,0.3565
F009,2025-10-31,65.1961,-0.6926
F009,2025-11-03,65.7029,0.7773
F009,2025-11-04,65.9504,0.3767
F009,2025-11-05,65.8014,-0.2259
F009,2025-11-06,66.6639,1.3108
F009,2025-11-07,67.514,1.2752
F009,2025-11-10,68.0381,0.7763
F009,2025-11-11,66.4155,-2.3848
F009,2025-11-12,67.2744,1.2932
F009,2025-11-13,67.7223,0.6658
F009,2025-11-14,68.8296,1.6351
F009,2025-11-17,69.5316,1.0199
F009,2025-11-18,70.4304,1.2926
F009,2025-11-19,70.9466,0.7329
F009,2025-11-20,71.7334,1.109
F009,2025-11-21,72.8993,1.6253
F009,2025-11-24,73.0475,0.2033
F009,2025-11-25,72.1506,-1.2278
F009,2025-11-26,71.9948,-0.2159
F009,2025-11-27,72.241,0.342
F009,2025-11-28,72.306,0.09
F009,2025-12-01,71.6066,-0.9673
F009,2025-12-02,70.6937,-1.2749
F009,2025-12-03,70.2957,-0.563
F009,2025-12-04,70.771,0.6761
F009,2025-12-05,71.687,1.2943
F009,2025-12-08,72.2342,0.7633
F009,2025-12-09,72.8669,0.8759
F009,2025-12-10,72.8416,-0.0347
F009,2025-12-11,71.8483,-1.3636
F009,2025-12-12,71.6082,-0.3342
F009,2025-12-15,71.4814,-0.1771
F009,2025-12-16,71.2186,-0.3676
F009,2025-12-17,71.2711,0.0737
F009,2025-12-18,71.5442,0.3832
F009,2025-12-19,72.0539,0.7124
F009,2025-12-22,71.9152,-0.1925
F009,2025-12-23,70.8415,-1.493
F009,2025-12-24,70.5891,-0.3563
F009,2025-12-25,70.5891,0.0
F009,2025-12-26,71.3472,1.074
F009,2025-12-29,71.0445,-0.4243
F009,2025-12-30,71.3571,0.44
F009,2025-12-31,71.5441,0.2621
F009,2026-01-01,71.5907,0.0651
F009,2026-01-02,72.1451,0.7744
F009,2026-01-05,71.7853,-0.4987
F009,2026-01-06,71.4765,-0.4302
F009,2026-01-07,71.4911,0.0204
F009,2026-01-08,71.1464,-0.4822
F009,2026-01-09,71.4569,0.4364
F009,2026-01-12,71.0706,-0.5406
F009,2026-01-13,71.2206,0.2111
F009,2026-01-14,71.1849,-0.0501
F009,2026-01-15,71.3287,0.202
F009,2026-01-16,71.0878,-0.3377
F009,2026-01-19,70.9163,-0.2413
F009,2026-01-20,70.992,0.1067
F009,2026-01-21,71.1281,0.1917
F009,2026-01-22,71.147,0.0266
F009,2026-01-23,72.139,1.3943
F009,2026-01-26,71.5889,-0.7626
F009,2026-01-27,71.5736,-0.0214
F009,2026-01-28,70.694,-1.2289
F009,2026-01-29,70.9256,0.3276
F009,2026-01-30,70.3141,-0.8622
F009,2026-02-02,70.1786,-0.1927
F009,2026-02-03,69.9908,-0.2676
F009,2026-02-04,70.1691,0.2547
F009,2026-02-05,69.8798,-0.4123
F009,2026-02-06,69.568,-0.4462
F009,2026-02-09,70.388,1.1787
F009,2026-02-10,70.5694,0.2577
F009,2026-02-11,70.2738,-0.4189
F009,2026-02-12,70.1539,-0.1706
F009,2026-02-13,71.0984,1.3463
F009,2026-02-16,70.986,-0.1581
F009,2026-02-17,70.6159,-0.5214
F009,2026-02-18,70.2501,-0.518
F009,2026-02-19,69.9626,-0.4093
F009,2026-02-20,69.6508,-0.4457
F009,2026-02-23,68.9587,-0.9937
F009,2026-02-24,68.3592,-0.8694
F009,2026-02-25,67.9262,-0.6334
F009,2026-02-26,68.268,0.5032
F009,2026-02-27,68.0803,-0.2749
F009,2026-03-02,67.9879,-0.1357
F009,2026-03-03,68.6991,1.0461
F009,2026-03-04,69.4314,1.066
F009,2026-03-05,69.2955,-0.1957
F009,2026-03-06,68.9666,-0.4746
F009,2026-03-09,68.5104,-0.6615
F009,2026-03-10,68.9107,0.5843
F009,2026-03-11,68.8185,-0.1338
F009,2026-03-12,68.6264,-0.2791
F009,2026-03-13,68.2003,-0.6209
F009,2026-03-16,67.8008,-0.5858
F009,2026-03-17,67.9947,0.286
F009,2026-03-18,67.2996,-1.0223
F009,2026-03-19,67.8554,0.8259
F009,2026-03-20,67.586,-0.397
F009,2026-03-23,67.5254,-0.0897
F009,2026-03-24,66.8234,-1.0396
F009,2026-03-25,66.8368,0.0201
F009,2026-03-26,66.6813,-0.2327
F009,2026-03-27,66.6746,-0.01
F009,2026-03-30,67.4796,1.2074
F009,2026-03-31,67.5958,0.1722
F009,2026-04-01,67.1864,-0.6057
F009,2026-04-02,66.8242,-0.5391
F009,2026-04-03,67.1624,0.5061
F009,2026-04-06,67.8803,1.0689
F009,2026-04-07,68.0538,0.2556
F009,2026-04-08,68.4492,0.581
F009,2026-04-09,68.8036,0.5178
F009,2026-04-10,69.6053,1.1652
F009,2026-04-13,69.6053,0.0
F009,2026-04-14,68.927,-0.9745
F009,2026-04-15,69.4901,0.817
F009,2026-04-16,68.7667,-1.041
F009,2026-04-17,68.3001,-0.6785
F009,2026-04-20,67.8557,-0.6507
F009,2026-04-21,67.4804,-0.5531
F009,2026-04-22,67.2406,-0.3554
F009,2026-04-23,67.3913,0.2241
F009,2026-04-24,67.8782,0.7225
F009,2026-04-27,68.4857,0.895
F009,2026-04-28,68.0472,-0.6403
F009,2026-04-29,67.6078,-0.6457
F009,2026-04-30,68.3398,1.0827
F009,2026-05-01,68.7139,0.5474
F009,2026-05-04,68.7801,0.0963
F009,2026-05-05,69.0612,0.4087
F009,2026-05-06,69.0655,0.0062
F009,2026-05-07,69.3761,0.4497
F009,2026-05-08,69.2104,-0.2388
F009,2026-05-11,69.38,0.245
F009,2026-05-12,68.5624,-1.1784
F009,2026-05-13,68.2057,-0.5203
F009,2026-05-14,67.8568,-0.5115
F009,2026-05-15,67.6739,-0.2695
F009,2026-05-18,67.1926,-0.7112
F009,2026-05-19,66.926,-0.3968
F009,2026-05-20,66.1352,-1.1816
F009,2026-05-21,66.4453,0.4689
F009,2026-05-22,66.4214,-0.036
F009,2026-05-25,65.5352,-1.3342
F009,2026-05-26,65.1172,-0.6378
F009,2026-05-27,65.3121,0.2993
F009,2026-05-28,65.048,-0.4044
F009,2026-05-29,64.7048,-0.5276
F009,2026-06-01,64.6856,-0.0297
F009,2026-06-02,64.8828,0.3049
F009,2026-06-03,64.1567,-1.1191
F009,2026-06-04,64.4583,0.4701
F009,2026-06-05,64.065,-0.6102
F009,2026-06-08,64.075,0.0156
F009,2026-06-09,64.0761,0.0017
F009,2026-06-10,63.8251,-0.3917
F009,2026-06-11,63.3216,-0.7889
F009,2026-06-12,63.1959,-0.1985
F009,2026-06-15,64.0366,1.3303
F009,2026-06-16,63.3582,-1.0594
F009,2026-06-17,64.235,1.3839
F009,2026-06-18,64.235,0.0
F009,2026-06-19,64.1582,-0.1196
F009,2026-06-22,63.6197,-0.8393
F009,2026-06-23,63.2462,-0.5871
F009,2026-06-24,63.0107,-0.3724
F009,2026-06-25,62.5025,-0.8065
F009,2026-06-26,62.4168,-0.1371
F009,2026-06-29,62.2323,-0.2956
F009,2026-06-30,63.1724,1.5106
F009,2026-07-01,62.6021,-0.9028
F009,2026-07-02,62.6723,0.1121
F009,2026-07-03,62.8154,0.2283
F009,2026-07-06,62.2964,-0.8262
F009,2026-07-07,62.6574,0.5795
F009,2026-07-08,62.4765,-0.2887
F009,2026-07-09,61.2495,-1.9639
F009,2026-07-10,61.5912,0.5579
F009,2026-07-13,61.0593,-0.8636
F009,2026-07-14,60.5658,-0.8082
F009,2026-07-15,60.9173,0.5804
F009,2026-07-16,60.7664,-0.2477
F009,2026-07-17,61.2308,0.7642
F009,2026-07-20,61.842,0.9982
F009,2026-07-21,61.5415,-0.4859
F009,2026-07-22,61.9505,0.6646
F009,2026-07-23,61.5947,-0.5743
F009,2026-07-24,62.7136,1.8166
F009,2026-07-27,62.3848,-0.5243
F009,2026-07-28,62.9156,0.8508
F009,2026-07-29,63.3592,0.7051
F009,2026-07-30,63.5384,0.2828
F009,2026-07-31,63.2166,-0.5065
F009,2026-08-03,63.159,-0.0911
F009,2026-08-04,62.0898,-1.6929
F009,2026-08-05,62.2199,0.2095
F009,2026-08-06,62.4126,0.3097
F009,2026-08-07,62.498,0.1368
F009,2026-08-10,61.0301,-2.3487
F009,2026-08-11,60.4305,-0.9825
F009,2026-08-12,60.087,-0.5684
F009,2026-08-13,60.2452,0.2633
F009,2026-08-14,60.4027,0.2614
F009,2026-08-17,60.3386,-0.1061
F009,2026-08-18,60.6633,0.5381
F009,2026-08-19,60.1835,-0.7909
F009,2026-08-20,60.4954,0.5182
F009,2026-08-21,60.7433,0.4098
F009,2026-08-24,60.945,0.3321
F009,2026-08-25,60.8745,-0.1157
F009,2026-08-26,61.7843,1.4946
F009,2026-08-27,62.0466,0.4245
F009,2026-08-28,61.5846,-0.7446
F009,2026-08-31,61.7254,0.2286
F009,2026-09-01,62.1155,0.632
F009,2026-09-02,61.8419,-0.4405
F009,2026-09-03,62.3994,0.9015
F009,2026-09-04,62.6088,0.3356
F010,2022-01-03,115.1271,
F010,2022-01-04,115.2249,0.0849
F010,2022-01-05,115.1601,-0.0562
F010,2022-01-06,115.3126,0.1324
F010,2022-01-07,115.5592,0.2139
F010,2022-01-10,115.6332,0.064
F010,2022-01-11,116.0472,0.358
F010,2022-01-12,116.0347,-0.0108
F010,2022-01-13,116.2087,0.15
F010,2022-01-14,116.4248,0.186
F010,2022-01-17,116.4312,0.0055
F010,2022-01-18,116.6417,0.1808
F010,2022-01-19,116.5321,-0.094
F010,2022-01-20,116.4627,-0.0596
F010,2022-01-21,116.1861,-0.2375
F010,2022-01-24,116.2712,0.0732
F010,2022-01-25,116.3759,0.09
F010,2022-01-26,116.6795,0.2609
F010,2022-01-27,116.8933,0.1832
F010,2022-01-28,116.8559,-0.032
F010,2022-01-31,116.6098,-0.2106
F010,2022-02-01,116.7399,0.1116
F010,2022-02-02,117.0284,0.2471
F010,2022-02-03,117.2344,0.176
F010,2022-02-04,117.518,0.2419
F010,2022-02-07,117.4976,-0.0174
F010,2022-02-08,117.4173,-0.0683
F010,2022-02-09,117.2736,-0.1224
F010,2022-02-10,117.2898,0.0138
F010,2022-02-11,117.3007,0.0093
F010,2022-02-14,117.3785,0.0663
F010,2022-02-15,117.3775,-0.0009
F010,2022-02-16,117.3755,-0.0017
F010,2022-02-17,117.2225,-0.1304
F010,2022-02-18,117.4726,0.2134
F010,2022-02-21,117.5199,0.0403
F010,2022-02-22,117.5083,-0.0099
F010,2022-02-23,117.362,-0.1245
F010,2022-02-24,117.0787,-0.2414
F010,2022-02-25,117.4142,0.2866
F010,2022-02-28,117.5738,0.1359
F010,2022-03-01,117.2213,-0.2998
F010,2022-03-02,117.4295,0.1776
F010,2022-03-03,117.6755,0.2095
F010,2022-03-04,117.7342,0.0499
F010,2022-03-07,118.1399,0.3446
F010,2022-03-08,118.2206,0.0683
F010,2022-03-09,117.9152,-0.2583
F010,2022-03-10,118.0308,0.098
F010,2022-03-11,118.1181,0.074
F010,2022-03-14,118.0051,-0.0957
F010,2022-03-15,118.17,0.1397
F010,2022-03-16,117.8054,-0.3085
F010,2022-03-17,118.0682,0.2231
F010,2022-03-18,117.8904,-0.1506
F010,2022-03-21,117.6876,-0.172
F010,2022-03-22,117.6902,0.0022
F010,2022-03-23,117.8215,0.1116
F010,2022-03-24,117.8896,0.0578
F010,2022-03-25,117.744,-0.1235
F010,2022-03-28,117.6543,-0.0762
F010,2022-03-29,117.4171,-0.2016
F010,2022-03-30,117.3937,-0.0199
F010,2022-03-31,117.6754,0.24
F010,2022-04-01,117.7038,0.0241
F010,2022-04-04,117.9355,0.1969
F010,2022-04-05,118.3083,0.3161
F010,2022-04-06,118.1987,-0.0926
F010,2022-04-07,118.1841,-0.0124
F010,2022-04-08,118.7268,0.4592
F010,2022-04-11,119.0994,0.3138
F010,2022-04-12,118.7308,-0.3095
F010,2022-04-13,118.8524,0.1024
F010,2022-04-14,118.8822,0.0251
F010,2022-04-15,119.1084,0.1903
F010,2022-04-18,118.9607,-0.124
F010,2022-04-19,118.7907,-0.1429
F010,2022-04-20,118.6598,-0.1102
F010,2022-04-21,118.5537,-0.0894
F010,2022-04-22,118.7767,0.1881
F010,2022-04-25,118.5258,-0.2112
F010,2022-04-26,118.4078,-0.0996
F010,2022-04-27,118.0137,-0.3328
F010,2022-04-28,118.2809,0.2264
F010,2022-04-29,118.6111,0.2792
F010,2022-05-02,118.5632,-0.0404
F010,2022-05-03,118.5222,-0.0346
F010,2022-05-04,118.6593,0.1157
F010,2022-05-05,119.0389,0.3199
F010,2022-05-06,119.1659,0.1067
F010,2022-05-09,119.0294,-0.1145
F010,2022-05-10,118.6738,-0.2987
F010,2022-05-11,118.4388,-0.198
F010,2022-05-12,118.4858,0.0397
F010,2022-05-13,118.3601,-0.1061
F010,2022-05-16,118.4358,0.064
F010,2022-05-17,118.3344,-0.0856
F010,2022-05-18,118.1136,-0.1866
F010,2022-05-19,117.8651,-0.2104
F010,2022-05-20,118.2629,0.3375
F010,2022-05-23,118.5027,0.2028
F010,2022-05-24,118.9425,0.3711
F010,2022-05-25,119.1007,0.133
F010,2022-05-26,119.0281,-0.061
F010,2022-05-27,119.3729,0.2897
F010,2022-05-30,119.3948,0.0183
F010,2022-05-31,119.4774,0.0692
F010,2022-06-01,119.497,0.0164
F010,2022-06-02,118.8226,-0.5644
F010,2022-06-03,119.2337,0.346
F010,2022-06-06,119.3806,0.1232
F010,2022-06-07,119.4892,0.091
F010,2022-06-08,119.5043,0.0126
F010,2022-06-09,119.5732,0.0577
F010,2022-06-10,119.4603,-0.0944
F010,2022-06-13,119.6375,0.1483
F010,2022-06-14,119.3547,-0.2364
F010,2022-06-15,119.429,0.0623
F010,2022-06-16,119.593,0.1373
F010,2022-06-17,119.5754,-0.0147
F010,2022-06-20,119.694,0.0992
F010,2022-06-21,119.4866,-0.1733
F010,2022-06-22,119.2857,-0.1681
F010,2022-06-23,119.372,0.0723
F010,2022-06-24,119.5638,0.1607
F010,2022-06-27,119.1454,-0.3499
F010,2022-06-28,119.2996,0.1294
F010,2022-06-29,119.1998,-0.0837
F010,2022-06-30,119.1836,-0.0136
F010,2022-07-01,118.8941,-0.2429
F010,2022-07-04,118.7213,-0.1453
F010,2022-07-05,118.9804,0.2182
F010,2022-07-06,119.018,0.0316
F010,2022-07-07,118.9566,-0.0516
F010,2022-07-08,118.9586,0.0017
F010,2022-07-11,119.1047,0.1228
F010,2022-07-12,119.2394,0.1131
F010,2022-07-13,119.2513,0.01
F010,2022-07-14,119.5418,0.2436
F010,2022-07-15,119.8037,0.2191
F010,2022-07-18,119.9327,0.1077
F010,2022-07-19,119.9758,0.0359
F010,2022-07-20,120.1635,0.1564
F010,2022-07-21,120.2691,0.0879
F010,2022-07-22,120.5543,0.2371
F010,2022-07-25,120.8013,0.2049
F010,2022-07-26,120.5855,-0.1786
F010,2022-07-27,120.3537,-0.1922
F010,2022-07-28,120.215,-0.1152
F010,2022-07-29,120.4797,0.2202
F010,2022-08-01,120.13,-0.2903
F010,2022-08-02,120.2549,0.104
F010,2022-08-03,120.3722,0.0975
F010,2022-08-04,120.6822,0.2575
F010,2022-08-05,120.7559,0.0611
F010,2022-08-08,120.4617,-0.2436
F010,2022-08-09,120.2607,-0.1669
F010,2022-08-10,120.0065,-0.2114
F010,2022-08-11,119.9074,-0.0826
F010,2022-08-12,119.8935,-0.0116
F010,2022-08-15,119.644,-0.2081
F010,2022-08-16,120.0258,0.3191
F010,2022-08-17,119.7377,-0.24
F010,2022-08-18,120.09,0.2942
F010,2022-08-19,120.4047,0.2621
F010,2022-08-22,120.6511,0.2046
F010,2022-08-23,120.5139,-0.1137
F010,2022-08-24,120.6266,0.0935
F010,2022-08-25,120.3486,-0.2305
F010,2022-08-26,120.5979,0.2071
F010,2022-08-29,120.6102,0.0102
F010,2022-08-30,120.5416,-0.0569
F010,2022-08-31,120.2767,-0.2198
F010,2022-09-01,119.7108,-0.4705
F010,2022-09-02,119.4921,-0.1827
F010,2022-09-05,119.7879,0.2475
F010,2022-09-06,119.7213,-0.0556
F010,2022-09-07,119.7107,-0.0089
F010,2022-09-08,119.8976,0.1561
F010,2022-09-09,120.3606,0.3862
F010,2022-09-12,120.7096,0.29
F010,2022-09-13,120.505,-0.1695
F010,2022-09-14,120.0669,-0.3636
F010,2022-09-15,120.6635,0.4969
F010,2022-09-16,121.2412,0.4788
F010,2022-09-19,121.3172,0.0627
F010,2022-09-20,121.0393,-0.2291
F010,2022-09-21,121.3027,0.2176
F010,2022-09-22,121.3068,0.0034
F010,2022-09-23,121.3097,0.0024
F010,2022-09-26,121.557,0.2039
F010,2022-09-27,121.6687,0.0919
F010,2022-09-28,121.4106,-0.2121
F010,2022-09-29,121.3621,-0.0399
F010,2022-09-30,121.5529,0.1572
F010,2022-10-03,121.7073,0.127
F010,2022-10-04,121.8015,0.0774
F010,2022-10-05,122.0593,0.2117
F010,2022-10-06,122.0015,-0.0474
F010,2022-10-07,122.0756,0.0607
F010,2022-10-10,121.282,-0.6501
F010,2022-10-11,121.2033,-0.0649
F010,2022-10-12,121.4188,0.1778
F010,2022-10-13,121.3544,-0.053
F010,2022-10-14,121.2716,-0.0682
F010,2022-10-17,121.0493,-0.1833
F010,2022-10-18,121.3225,0.2257
F010,2022-10-19,121.4859,0.1347
F010,2022-10-20,121.7168,0.1901
F010,2022-10-21,121.327,-0.3203
F010,2022-10-24,121.3184,-0.0071
F010,2022-10-25,121.2808,-0.031
F010,2022-10-26,121.2431,-0.0311
F010,2022-10-27,121.124,-0.0982
F010,2022-10-28,121.0704,-0.0443
F010,2022-10-31,121.3064,0.1949
F010,2022-11-01,120.8726,-0.3576
F010,2022-11-02,121.3325,0.3805
F010,2022-11-03,121.4802,0.1217
F010,2022-11-04,121.5003,0.0165
F010,2022-11-07,121.751,0.2063
F010,2022-11-08,121.4279,-0.2654
F010,2022-11-09,121.2968,-0.108
F010,2022-11-10,121.2978,0.0008
F010,2022-11-11,121.6594,0.2981
F010,2022-11-14,121.6785,0.0157
F010,2022-11-15,121.8184,0.115
F010,2022-11-16,121.7052,-0.0929
F010,2022-11-17,121.8541,0.1223
F010,2022-11-18,122.2933,0.3604
F010,2022-11-21,122.5674,0.2241
F010,2022-11-22,122.5781,0.0087
F010,2022-11-23,122.7743,0.1601
F010,2022-11-24,122.9468,0.1405
F010,2022-11-25,123.1021,0.1263
F010,2022-11-28,123.4066,0.2474
F010,2022-11-29,123.7101,0.2459
F010,2022-11-30,123.7096,-0.0004
F010,2022-12-01,123.8993,0.1533
F010,2022-12-02,123.8353,-0.0517
F010,2022-12-05,123.6376,-0.1596
F010,2022-12-06,123.6019,-0.0289
F010,2022-12-07,123.6139,0.0097
F010,2022-12-08,123.234,-0.3073
