txn_id,investor_id,fund_id,txn_date,txn_type,amount,units,nav_at_txn,city,city_tier,age,gender,kyc_status,risk_profile,folio_no,kyc_valid,txn_month
TXN0044159,INV00852,F002,2024-10-31,Sip,10000.0,183.0351,54.6343,Varanasi,B30,53,M,Verified,Aggressive,FOLIO722561,True,2024-10
TXN0044160,INV01991,F010,2026-09-03,Stp,85020.4,947.2942,89.7508,Vadodara,B30,55,M,Verified,Aggressive,FOLIO176735,True,2026-09
TXN0044161,INV00807,F006,2022-11-06,Sip,10000.0,89.7686,111.3975,Delhi,T30,29,M,Verified,Conservative,FOLIO849751,True,2022-11
TXN0044162,INV00287,F004,2026-06-07,Sip,500.0,3.5956,139.0588,Rajkot,B30,32,F,Verified,Moderate,FOLIO221896,True,2026-06
TXN0044163,INV01387,F005,2024-07-23,Stp,37283.72,318.0328,117.2323,Kolkata,T30,35,M,Verified,Conservative,INV01387_F005,True,2024-07
TXN0044164,INV00329,F005,2023-09-17,Switch,98887.44,670.9654,147.3808,Mumbai,T30,61,M,Verified,Conservative,FOLIO636812,True,2023-09
TXN0044165,INV00284,F002,2022-11-02,Redemption,70820.16,576.9685,122.7453,Nagpur,B30,25,F,Verified,Conservative,FOLIO289794,True,2022-11
TXN0044166,INV01611,F005,2023-09-26,Sip,1000.0,28.252,35.3957,Lucknow,B30,33,M,Verified,Conservative,FOLIO105794,True,2023-09
TXN0044167,INV00067,F010,2022-02-12,Sip,1000.0,18.8963,52.9204,Kolkata,T30,36,M,Rejected,Conservative,FOLIO346130,False,2022-02
TXN0044168,INV00856,F001,2022-10-17,Sip,1000.0,8.9692,111.4927,Meerut,B30,52,M,Verified,Aggressive,FOLIO119469,True,2022-10
TXN0044169,INV00637,F005,2024-12-02,Sip,3000.0,15.3915,194.9128,Mysuru,B30,23,M,Verified,Moderate,FOLIO248058,True,2024-12
TXN0044170,INV00114,F008,2024-06-08,Lumpsum,491626.99,2857.4703,172.0497,Delhi,T30,38,F,Verified,Conservative,FOLIO326352,True,2024-06
TXN0044171,INV01179,F006,2023-03-23,Sip,5000.0,55.5131,90.0688,Vadodara,B30,59,F,Verified,Moderate,FOLIO781065,True,2023-03
TXN0044172,INV01068,F008,2023-07-15,Redemption,85620.96,3226.7416,26.5348,Rajkot,B30,62,F,Verified,Aggressive,FOLIO811413,True,2023-07
TXN0044173,INV00180,F010,2025-09-12,Stp,57794.47,296.4808,194.935,Surat,T30,29,M,Verified,Moderate,FOLIO453496,True,2025-09
TXN0044174,INV00037,F001,2023-01-08,Stp,79356.9,616.1261,128.7998,Pune,T30,39,M,Verified,Moderate,FOLIO306476,True,2023-01
TXN0044175,INV01995,F005,2025-08-30,Lumpsum,143587.47,2964.2978,48.4389,Mumbai,T30,60,F,Verified,Moderate,FOLIO755506,True,2025-08
TXN0044176,INV00829,F005,2022-06-22,Lumpsum,104878.69,1037.8275,101.056,Surat,T30,57,M,Verified,Moderate,FOLIO650211,True,2022-06
TXN0044177,INV01846,F008,2022-09-05,Redemption,64295.8,481.5986,133.505,Ludhiana,B30,22,F,Verified,Moderate,FOLIO914941,True,2022-09
TXN0044178,INV01036,F002,2023-01-28,Stp,44604.87,639.499,69.7497,Guwahati,B30,63,F,Verified,Conservative,FOLIO391275,True,2023-01
TXN0044179,INV00824,F005,2022-07-15,Sip,500.0,4.7684,104.857,Bhubaneswar,B30,36,F,Verified,Conservative,FOLIO176666,True,2022-07
TXN0044180,INV01389,F001,2022-05-15,Sip,10000.0,87.3199,114.5214,Agra,B30,53,M,Pending,Moderate,FOLIO755826,True,2022-05
TXN0044181,INV01779,F001,2026-06-11,Sip,1000.0,9.1687,109.0667,Bhopal,B30,30,F,Verified,Moderate,FOLIO937855,True,2026-06
TXN0044182,INV01866,F006,2022-10-05,Sip,1000.0,6.1135,163.5724,Delhi,T30,55,M,Verified,Moderate,FOLIO103600,True,2022-10
TXN0044183,INV01835,F006,2023-07-22,Redemption,42101.61,216.2757,194.6664,Meerut,B30,42,F,Verified,Conservative,FOLIO649636,True,2023-07
TXN0044184,INV00107,F001,2022-04-15,Redemption,141555.34,967.7897,146.2666,Delhi,T30,64,M,Pending,Conservative,FOLIO365481,True,2022-04
TXN0044185,INV01419,F002,2024-06-19,Lumpsum,475681.16,2957.4739,160.8404,Bhubaneswar,B30,65,F,Verified,Conservative,FOLIO568141,True,2024-06
TXN0044186,INV00700,F005,2024-08-18,Lumpsum,244981.47,19596.6422,12.5012,Hyderabad,T30,57,F,Verified,Conservative,FOLIO156249,True,2024-08
TXN0044187,INV00747,F002,2025-03-01,Sip,500.0,5.5211,90.5617,Visakhapatnam,B30,30,M,Verified,Moderate,FOLIO186657,True,2025-03
TXN0044188,INV01214,F003,2024-10-31,Lumpsum,452787.16,4997.956,90.5945,Meerut,B30,42,M,Verified,Aggressive,FOLIO375858,True,2024-10
TXN0044189,INV00983,F001,2023-12-19,Lumpsum,148382.1,802.5897,184.8791,Rajkot,B30,56,F,Verified,Conservative,FOLIO999514,True,2023-12
TXN0044190,INV00997,F008,2022-12-12,Sip,5000.0,30.9597,161.5003,Jaipur,T30,35,F,Verified,Aggressive,FOLIO793124,True,2022-12
TXN0044191,INV01204,F010,2024-06-18,Sip,3000.0,116.2349,25.8098,Ahmedabad,T30,36,F,Verified,Conservative,FOLIO752681,True,2024-06
TXN0044192,INV01077,F001,2024-02-21,Stp,4030.7,24.4225,165.0404,Delhi,T30,46,M,Verified,Aggressive,FOLIO552982,True,2024-02
TXN0044193,INV01617,F003,2022-02-27,Sip,1000.0,10.2031,98.0094,Vadodara,B30,29,F,Verified,Moderate,FOLIO114106,True,2022-02
TXN0044194,INV01586,F004,2025-08-04,Sip,10000.0,86.4797,115.6341,Chennai,T30,63,F,Rejected,Conservative,FOLIO367597,False,2025-08
TXN0044195,INV01782,F006,2022-08-03,Lumpsum,90036.29,969.0327,92.9136,Bengaluru,T30,50,F,Verified,Aggressive,FOLIO859954,True,2022-08
TXN0044196,INV00199,F004,2024-12-30,Stp,28562.79,1111.3836,25.7002,Guwahati,B30,53,F,Verified,Moderate,INV00199_F004,True,2024-12
TXN0044197,INV01462,F008,2026-05-25,Lumpsum,377389.22,3389.98,111.3249,Pune,T30,25,F,Verified,Conservative,INV01462_F008,True,2026-05
TXN0044198,INV00805,F010,2025-10-28,Sip,2000.0,13.3136,150.2223,Rajkot,B30,32,M,Verified,Conservative,FOLIO242850,True,2025-10
TXN0044199,INV01760,F007,2026-08-05,Lumpsum,46380.36,244.6971,189.5419,Kochi,B30,33,F,Verified,Aggressive,FOLIO379796,True,2026-08
TXN0044200,INV00288,F010,2025-09-21,Sip,2000.0,104.9092,19.0641,Varanasi,B30,24,M,Verified,Aggressive,FOLIO299233,True,2025-09
TXN0044201,INV01826,F001,2022-04-23,Sip,1000.0,5.2964,188.8075,Indore,B30,63,F,Verified,Aggressive,FOLIO895171,True,2022-04
TXN0044202,INV01618,F006,2023-10-20,Switch,96005.37,2632.6778,36.4668,Lucknow,B30,26,M,Pending,Moderate,FOLIO974628,True,2023-10
TXN0044203,INV00746,F001,2024-07-13,Sip,1000.0,5.3598,186.5741,Meerut,B30,45,F,Pending,Moderate,FOLIO125264,True,2024-07
TXN0044204,INV01313,F008,2024-07-09,Sip,500.0,9.9668,50.1666,Guwahati,B30,44,F,Verified,Aggressive,FOLIO705724,True,2024-07
TXN0044205,INV01686,F003,2026-07-26,Lumpsum,270941.32,12536.7622,21.6117,Pune,T30,50,M,Verified,Moderate,FOLIO467512,True,2026-07
TXN0044206,INV01805,F004,2023-03-30,Sip,2000.0,23.3332,85.7148,Mumbai,T30,60,F,Verified,Conservative,FOLIO351641,True,2023-03
TXN0044207,INV00809,F006,2026-03-16,Lumpsum,207179.52,12279.1407,16.8725,Lucknow,B30,51,F,Verified,Moderate,FOLIO749014,True,2026-03
TXN0044208,INV00302,F003,2026-03-21,Lumpsum,369318.46,1858.4649,198.7223,Bengaluru,T30,43,M,Verified,Moderate,FOLIO622078,True,2026-03
TXN0044209,INV00983,F004,2023-03-28,Sip,1000.0,6.9745,143.3795,Rajkot,B30,56,F,Verified,Conservative,FOLIO820625,True,2023-03
TXN0044210,INV01932,F004,2024-08-03,Lumpsum,319062.14,4591.1016,69.4958,Visakhapatnam,B30,41,F,Verified,Moderate,FOLIO960813,True,2024-08
TXN0044211,INV00743,F001,2024-06-06,Stp,6816.39,256.6594,26.5581,Indore,B30,50,F,Pending,Aggressive,FOLIO101282,True,2024-06
TXN0044212,INV01094,F006,2022-11-05,Sip,10000.0,89.6112,111.5932,Visakhapatnam,B30,30,M,Verified,Moderate,FOLIO265583,True,2022-11
TXN0044213,INV01820,F006,2022-01-30,Sip,2000.0,90.5351,22.0909,Ludhiana,B30,32,M,Verified,Conservative,FOLIO432025,True,2022-01
TXN0044214,INV01074,F002,2022-07-13,Sip,500.0,3.5147,142.2597,Guwahati,B30,62,M,Verified,Conservative,FOLIO412235,True,2022-07
TXN0044215,INV01702,F008,2023-08-22,Stp,95582.17,2946.7139,32.4369,Mysuru,B30,45,M,Verified,Moderate,FOLIO640463,True,2023-08
TXN0044216,INV00327,F006,2023-08-10,Sip,3000.0,21.534,139.3146,Bhopal,B30,35,M,Verified,Moderate,FOLIO986875,True,2023-08
TXN0044217,INV01532,F008,2024-10-29,Stp,26514.96,151.0471,175.541,Coimbatore,B30,50,F,Verified,Conservative,FOLIO309815,True,2024-10
TXN0044218,INV00386,F010,2024-01-02,Sip,1000.0,9.836,101.6673,Coimbatore,B30,38,F,Rejected,Aggressive,FOLIO595579,False,2024-01
TXN0044219,INV00251,F003,2023-09-01,Lumpsum,59288.89,360.0871,164.6515,Indore,B30,36,F,Verified,Conservative,FOLIO813674,True,2023-09
TXN0044220,INV01416,F007,2024-11-27,Lumpsum,39067.16,2978.926,13.1145,Mumbai,T30,32,F,Verified,Aggressive,FOLIO842261,True,2024-11
TXN0044221,INV01326,F008,2024-08-14,Stp,64280.63,2139.0304,30.0513,Ludhiana,B30,44,F,Verified,Moderate,FOLIO327152,True,2024-08
TXN0044222,INV01916,F003,2024-11-13,Sip,10000.0,175.2377,57.0653,Bengaluru,T30,35,F,Verified,Conservative,FOLIO976800,True,2024-11
TXN0044223,INV00613,F005,2024-10-12,Switch,22040.79,191.5165,115.0856,Nagpur,B30,29,M,Verified,Moderate,FOLIO135476,True,2024-10
TXN0044224,INV01785,F009,2022-01-09,Stp,27679.05,154.702,178.9185,Ludhiana,B30,61,F,Verified,Moderate,FOLIO901927,True,2022-01
TXN0044225,INV01191,F008,2023-11-11,Redemption,157495.16,1064.9341,147.8919,Delhi,T30,59,F,Verified,Moderate,FOLIO329587,True,2023-11
TXN0044226,INV00734,F009,2025-12-02,Sip,3000.0,22.7097,132.1021,Ahmedabad,T30,48,M,Verified,Conservative,FOLIO149803,True,2025-12
TXN0044227,INV00410,F010,2024-04-23,Redemption,176408.08,1612.8119,109.3792,Nashik,B30,44,F,Verified,Aggressive,FOLIO361348,True,2024-04
TXN0044228,INV00242,F001,2025-06-25,Stp,60352.25,562.3055,107.33,Meerut,B30,62,M,Verified,Conservative,FOLIO910851,True,2025-06
TXN0044229,INV00733,F005,2026-02-19,Stp,55336.09,306.1111,180.7713,Kochi,B30,57,F,Verified,Conservative,FOLIO500394,True,2026-02
TXN0044230,INV00965,F005,2025-10-07,Lumpsum,435951.38,3101.3502,140.5683,Delhi,T30,38,M,Verified,Moderate,FOLIO317917,True,2025-10
TXN0044231,INV01562,F002,2025-06-08,Redemption,140007.82,1110.6364,126.0609,Jaipur,T30,26,F,Pending,Moderate,FOLIO990465,True,2025-06
TXN0044232,INV00801,F002,2024-03-10,Lumpsum,300449.07,1582.5693,189.8489,Jaipur,T30,30,M,Verified,Aggressive,FOLIO129846,True,2024-03
TXN0044233,INV00007,F002,2022-05-15,Stp,63276.2,1396.7347,45.3029,Bhopal,B30,62,F,Verified,Conservative,INV00007_F002,True,2022-05
TXN0044234,INV01720,F004,2024-07-02,Sip,500.0,15.467,32.3269,Visakhapatnam,B30,39,F,Verified,Conservative,FOLIO414291,True,2024-07
TXN0044235,INV00743,F002,2024-05-26,Sip,1000.0,12.4011,80.638,Indore,B30,50,F,Pending,Aggressive,FOLIO107580,True,2024-05
TXN0044236,INV00509,F001,2025-12-02,Redemption,118266.66,2652.5036,44.5868,Pune,T30,41,M,Pending,Aggressive,FOLIO753735,True,2025-12
TXN0044237,INV00256,F010,2025-09-22,Sip,500.0,6.4734,77.2392,Bengaluru,T30,58,M,Pending,Conservative,FOLIO788205,True,2025-09
TXN0044238,INV01442,F004,2024-07-18,Sip,500.0,7.0778,70.6434,Chennai,T30,36,M,Verified,Aggressive,FOLIO254628,True,2024-07
TXN0044239,INV01117,F003,2025-04-02,Sip,10000.0,63.295,157.9904,Bhopal,B30,24,F,Verified,Moderate,FOLIO888820,True,2025-04
TXN0044240,INV00774,F001,2025-11-03,Lumpsum,193032.93,1199.793,160.8885,Hyderabad,T30,50,F,Verified,Aggressive,FOLIO510512,True,2025-11
TXN0044241,INV01050,F005,2024-08-30,Sip,1000.0,7.5463,132.5153,Bhubaneswar,B30,27,F,Pending,Conservative,FOLIO870839,True,2024-08
TXN0044242,INV01039,F006,2023-10-28,Sip,500.0,8.654,57.7768,Rajkot,B30,31,M,Verified,Moderate,FOLIO576513,True,2023-10
TXN0044243,INV00613,F001,2023-11-09,Sip,3000.0,15.568,192.703,Nagpur,B30,29,M,Verified,Moderate,FOLIO268043,True,2023-11
TXN0044244,INV01759,F007,2024-08-20,Lumpsum,244997.49,3779.8063,64.8175,Kolkata,T30,33,F,Verified,Conservative,FOLIO833332,True,2024-08
TXN0044245,INV00052,F001,2022-03-19,Sip,10000.0,54.7338,182.7025,Ahmedabad,T30,64,F,Verified,Moderate,FOLIO485001,True,2022-03
TXN0044246,INV00669,F009,2025-06-25,Switch,49079.63,294.8935,166.4317,Rajkot,B30,38,M,Verified,Moderate,FOLIO184414,True,2025-06
TXN0044247,INV00541,F003,2025-07-30,Sip,1000.0,10.601,94.3307,Bhubaneswar,B30,53,M,Rejected,Moderate,FOLIO706119,False,2025-07
TXN0044248,INV00069,F005,2023-04-26,Lumpsum,275922.32,1453.8125,189.7922,Kolkata,T30,27,M,Verified,Moderate,FOLIO887932,True,2023-04
TXN0044249,INV01622,F007,2024-08-15,Sip,1000.0,39.9424,25.0361,Kochi,B30,40,M,Verified,Conservative,FOLIO523943,True,2024-08
TXN0044250,INV01024,F001,2022-06-15,Lumpsum,366721.1,2235.1304,164.0715,Chennai,T30,40,M,Rejected,Aggressive,FOLIO500990,False,2022-06
TXN0044251,INV01046,F010,2023-12-24,Sip,500.0,27.6844,18.0607,Guwahati,B30,33,M,Verified,Conservative,FOLIO940433,True,2023-12
TXN0044252,INV00286,F008,2024-11-18,Redemption,182376.14,1110.2225,164.2699,Nashik,B30,41,F,Verified,Conservative,FOLIO997735,True,2024-11
TXN0044253,INV00621,F006,2024-02-01,Sip,5000.0,26.7927,186.618,Ahmedabad,T30,30,M,Verified,Moderate,FOLIO616089,True,2024-02
TXN0044254,INV00004,F002,2026-02-05,Redemption,166458.6,1361.3946,122.2706,Ranchi,B30,62,M,Verified,Conservative,FOLIO340113,True,2026-02
TXN0044255,INV01760,F004,2023-02-14,Sip,5000.0,46.6038,107.2874,Kochi,B30,33,F,Verified,Aggressive,FOLIO842650,True,2023-02
TXN0044256,INV00730,F001,2026-06-21,Lumpsum,149697.18,1143.3469,130.9289,Amritsar,B30,52,F,Verified,Conservative,INV00730_F001,True,2026-06
TXN0044257,INV00359,F010,2022-09-13,Sip,3000.0,18.7332,160.1435,Chennai,T30,51,F,Verified,Aggressive,FOLIO267960,True,2022-09
TXN0044258,INV01758,F010,2024-12-17,Redemption,139122.19,3404.9103,40.8593,Visakhapatnam,B30,59,F,Verified,Conservative,FOLIO322283,True,2024-12
TXN0044259,INV01696,F005,2026-03-31,Switch,10639.23,60.7664,175.0841,Kolkata,T30,58,M,Verified,Moderate,FOLIO663316,True,2026-03
TXN0044260,INV01412,F008,2023-03-12,Redemption,150116.35,1415.6951,106.0372,Indore,B30,58,M,Verified,Moderate,FOLIO387778,True,2023-03
TXN0044261,INV00999,F010,2024-10-15,Sip,2000.0,14.6678,136.3531,Chennai,T30,65,M,Verified,Aggressive,FOLIO718208,True,2024-10
TXN0044262,INV01386,F001,2026-01-18,Lumpsum,356769.15,13463.816,26.4984,Amritsar,B30,32,F,Verified,Aggressive,FOLIO528052,True,2026-01
TXN0044263,INV00209,F001,2024-04-10,Redemption,44694.56,365.3913,122.3197,Lucknow,B30,31,F,Verified,Moderate,FOLIO692614,True,2024-04
TXN0044264,INV00753,F009,2026-05-13,Lumpsum,48519.79,528.6341,91.7833,Indore,B30,41,F,Verified,Conservative,FOLIO880182,True,2026-05
TXN0044265,INV01564,F004,2022-02-15,Sip,5000.0,78.4064,63.7703,Nagpur,B30,27,M,Verified,Aggressive,FOLIO692629,True,2022-02
TXN0044266,INV00816,F007,2025-07-28,Sip,500.0,2.9744,168.1011,Bhopal,B30,59,F,Verified,Aggressive,FOLIO998022,True,2025-07
TXN0044267,INV01889,F005,2025-02-09,Sip,2000.0,14.1544,141.2988,Bhubaneswar,B30,49,F,Verified,Aggressive,FOLIO114924,True,2025-02
TXN0044268,INV01478,F010,2022-12-08,Sip,1000.0,13.5267,73.9279,Bengaluru,T30,52,M,Verified,Moderate,FOLIO821938,True,2022-12
TXN0044269,INV00927,F001,2022-06-05,Sip,2000.0,138.3818,14.4528,Nagpur,B30,46,M,Verified,Moderate,FOLIO997812,True,2022-06
TXN0044270,INV01631,F006,2023-04-22,Stp,14261.8,98.255,145.1509,Hyderabad,T30,53,F,Verified,Conservative,FOLIO436506,True,2023-04
TXN0044271,INV00114,F005,2024-10-30,Sip,2000.0,11.7567,170.1158,Delhi,T30,38,F,Verified,Conservative,FOLIO287385,True,2024-10
TXN0044272,INV00151,F001,2024-05-20,Sip,10000.0,71.1691,140.5104,Bengaluru,T30,40,F,Verified,Aggressive,FOLIO480072,True,2024-05
TXN0044273,INV00399,F004,2022-04-29,Sip,5000.0,40.0594,124.8147,Mysuru,B30,37,M,Verified,Moderate,FOLIO598292,True,2022-04
TXN0044274,INV01405,F008,2026-01-08,Stp,68939.01,841.2481,81.9485,Nashik,B30,43,F,Verified,Conservative,FOLIO221821,True,2026-01
TXN0044275,INV00534,F010,2025-11-09,Redemption,89158.27,448.7549,198.6792,Varanasi,B30,62,M,Verified,Aggressive,FOLIO175222,True,2025-11
TXN0044276,INV01791,F005,2024-04-02,Sip,10000.0,347.4079,28.7846,Jaipur,T30,60,F,Verified,Conservative,FOLIO447387,True,2024-04
TXN0044277,INV00365,F003,2022-06-06,Sip,1000.0,6.1407,162.8479,Agra,B30,29,F,Pending,Conservative,FOLIO815675,True,2022-06
TXN0044278,INV00205,F005,2022-10-03,Sip,3000.0,26.0716,115.0677,Indore,B30,57,F,Verified,Conservative,FOLIO560111,True,2022-10
TXN0044279,INV00435,F005,2024-10-24,Lumpsum,43120.09,597.7305,72.1397,Bengaluru,T30,53,F,Pending,Moderate,FOLIO442223,True,2024-10
TXN0044280,INV00070,F009,2023-11-23,Sip,5000.0,28.4564,175.7074,Ludhiana,B30,38,F,Verified,Conservative,FOLIO647287,True,2023-11
TXN0044281,INV01852,F006,2024-07-10,Sip,3000.0,16.7031,179.6074,Lucknow,B30,60,M,Verified,Conservative,FOLIO810528,True,2024-07
TXN0044282,INV01968,F008,2025-01-15,Sip,2000.0,13.145,152.1491,Coimbatore,B30,60,F,Verified,Conservative,FOLIO984397,True,2025-01
TXN0044283,INV01153,F001,2023-09-28,Stp,86845.26,3512.9991,24.7211,Ahmedabad,T30,56,F,Pending,Conservative,FOLIO581896,True,2023-09
TXN0044284,INV01069,F003,2022-08-18,Lumpsum,93500.2,702.0266,133.1861,Kochi,B30,38,F,Verified,Moderate,FOLIO643221,True,2022-08
TXN0044285,INV01981,F009,2025-08-18,Redemption,41746.35,312.4207,133.6222,Bengaluru,T30,61,F,Verified,Aggressive,FOLIO224690,True,2025-08
TXN0044286,INV00318,F007,2022-10-07,Redemption,177662.03,2498.2502,71.1146,Surat,T30,54,M,Verified,Moderate,FOLIO289133,True,2022-10
TXN0044287,INV00621,F005,2024-10-21,Sip,1000.0,27.4217,36.4675,Ahmedabad,T30,30,M,Verified,Moderate,FOLIO343878,True,2024-10
TXN0044288,INV00222,F010,2022-07-14,Sip,5000.0,26.902,185.8598,Lucknow,B30,56,M,Verified,Moderate,FOLIO574080,True,2022-07
TXN0044289,INV01750,F004,2025-12-27,Lumpsum,225197.85,5083.2478,44.302,Kochi,B30,64,F,Verified,Moderate,FOLIO801396,True,2025-12
TXN0044290,INV01953,F009,2025-06-22,Redemption,35426.02,187.5631,188.8752,Agra,B30,64,M,Verified,Moderate,FOLIO841357,True,2025-06
TXN0044291,INV00395,F009,2022-05-09,Switch,22390.81,122.3742,182.97,Kolkata,T30,47,F,Verified,Aggressive,FOLIO371610,True,2022-05
TXN0044292,INV00039,F002,2022-07-04,Redemption,144774.9,2363.7435,61.2481,Patna,B30,29,M,Verified,Conservative,FOLIO530676,True,2022-07
TXN0044293,INV01520,F002,2024-07-04,Sip,2000.0,17.333,115.3868,Bhopal,B30,29,M,Verified,Aggressive,FOLIO579712,True,2024-07
TXN0044294,INV00851,F008,2026-01-26,Sip,500.0,6.2026,80.6114,Hyderabad,T30,22,M,Verified,Conservative,FOLIO103059,True,2026-01
TXN0044295,INV00401,F009,2024-03-13,Sip,2000.0,45.6576,43.8043,Meerut,B30,34,M,Verified,Conservative,FOLIO659175,True,2024-03
TXN0044296,INV01711,F008,2025-12-22,Redemption,64450.62,382.755,168.3861,Kolkata,T30,37,F,Verified,Conservative,FOLIO835799,True,2025-12
TXN0044297,INV00599,F010,2024-01-11,Sip,5000.0,81.5599,61.3046,Agra,B30,24,F,Verified,Conservative,FOLIO525082,True,2024-01
TXN0044298,INV01091,F006,2022-11-02,Stp,73456.46,390.2094,188.2488,Mumbai,T30,58,M,Verified,Aggressive,FOLIO625838,True,2022-11
TXN0044299,INV00372,F009,2022-08-02,Sip,3000.0,20.0318,149.7619,Hyderabad,T30,26,M,Verified,Moderate,FOLIO955003,True,2022-08
TXN0044300,INV01163,F007,2024-05-21,Sip,5000.0,62.8789,79.5179,Indore,B30,50,F,Verified,Conservative,FOLIO647479,True,2024-05
TXN0044301,INV01949,F002,2025-08-29,Stp,80193.21,402.8038,199.0875,Bengaluru,T30,57,F,Verified,Aggressive,FOLIO874872,True,2025-08
TXN0044302,INV01838,F005,2022-09-08,Sip,1000.0,8.1515,122.6768,Kochi,B30,49,M,Pending,Aggressive,FOLIO607612,True,2022-09
TXN0044303,INV01613,F001,2026-04-16,Lumpsum,29593.28,235.1021,125.8742,Nagpur,B30,38,F,Verified,Aggressive,FOLIO606622,True,2026-04
TXN0044304,INV01378,F005,2025-11-01,Sip,5000.0,53.6142,93.2589,Kolkata,T30,57,F,Verified,Moderate,FOLIO341537,True,2025-11
TXN0044305,INV01973,F005,2022-03-24,Stp,43505.31,416.5546,104.4408,Delhi,T30,43,M,Verified,Moderate,FOLIO549690,True,2022-03
TXN0044306,INV00182,F002,2023-01-15,Lumpsum,121900.39,904.0825,134.8333,Bengaluru,T30,43,M,Verified,Moderate,FOLIO932554,True,2023-01
TXN0044307,INV01785,F005,2026-04-29,Sip,5000.0,50.7801,98.4638,Ludhiana,B30,61,F,Verified,Moderate,FOLIO582610,True,2026-04
TXN0044308,INV01293,F004,2023-03-23,Redemption,85198.75,1213.8196,70.1906,Indore,B30,23,M,Verified,Aggressive,FOLIO848385,True,2023-03
TXN0044309,INV01277,F002,2022-03-12,Lumpsum,182662.54,994.1362,183.74,Vadodara,B30,45,M,Verified,Conservative,FOLIO738932,True,2022-03
TXN0044310,INV00638,F004,2025-04-07,Sip,5000.0,29.9232,167.0944,Nagpur,B30,27,M,Verified,Aggressive,FOLIO199118,True,2025-04
TXN0044311,INV00449,F003,2023-12-29,Sip,3000.0,18.1385,165.3941,Lucknow,B30,40,M,Verified,Conservative,FOLIO745279,True,2023-12
TXN0044312,INV01149,F006,2026-03-14,Redemption,126207.26,3288.5667,38.3776,Patna,B30,62,F,Verified,Conservative,FOLIO781015,True,2026-03
TXN0044313,INV00004,F009,2026-04-12,Sip,10000.0,51.6313,193.681,Ranchi,B30,62,M,Verified,Conservative,FOLIO451797,True,2026-04
TXN0044314,INV00078,F006,2024-11-18,Sip,500.0,4.0088,124.7256,Ahmedabad,T30,22,F,Verified,Conservative,FOLIO405970,True,2024-11
TXN0044315,INV00102,F005,2025-03-26,Lumpsum,8237.65,79.253,103.9412,Hyderabad,T30,57,F,Verified,Conservative,FOLIO674024,True,2025-03
TXN0044316,INV01631,F004,2022-10-22,Lumpsum,154560.05,1300.0518,118.8876,Hyderabad,T30,53,F,Verified,Conservative,FOLIO848836,True,2022-10
TXN0044317,INV01161,F005,2026-05-24,Stp,71883.07,360.6689,199.3049,Hyderabad,T30,58,F,Verified,Moderate,FOLIO685058,True,2026-05
TXN0044318,INV01103,F004,2023-10-18,Lumpsum,134158.51,1976.4752,67.8777,Guwahati,B30,23,F,Verified,Moderate,FOLIO873599,True,2023-10
TXN0044319,INV01824,F002,2024-03-19,Sip,5000.0,39.6054,126.2454,Nashik,B30,24,M,Verified,Aggressive,FOLIO849854,True,2024-03
TXN0044320,INV00330,F003,2024-12-02,Switch,25485.08,210.0524,121.3272,Jaipur,T30,25,M,Verified,Moderate,FOLIO855858,True,2024-12
TXN0044321,INV01294,F007,2025-03-04,Lumpsum,233798.98,1295.1553,180.5181,Nagpur,B30,41,F,Verified,Moderate,FOLIO713769,True,2025-03
TXN0044322,INV00199,F010,2024-01-03,Lumpsum,69075.22,721.1371,95.7865,Guwahati,B30,53,F,Verified,Moderate,FOLIO565889,True,2024-01
TXN0044323,INV01986,F008,2026-03-25,Sip,5000.0,34.093,146.6577,Surat,T30,23,M,Verified,Moderate,FOLIO841335,True,2026-03
TXN0044324,INV00561,F009,2025-09-01,Sip,5000.0,45.0699,110.9388,Nagpur,B30,35,M,Verified,Conservative,FOLIO143034,True,2025-09
TXN0044325,INV01307,F009,2023-06-02,Switch,39700.27,211.4608,187.7429,Ahmedabad,T30,22,M,Verified,Aggressive,FOLIO519941,True,2023-06
TXN0044326,INV01381,F001,2023-09-21,Sip,5000.0,42.1679,118.5736,Nagpur,B30,59,F,Verified,Aggressive,FOLIO566342,True,2023-09
TXN0044327,INV01588,F002,2023-12-23,Sip,1000.0,26.5429,37.6749,Agra,B30,50,M,Verified,Conservative,FOLIO790804,True,2023-12
TXN0044328,INV00035,F004,2024-08-11,Sip,10000.0,55.4899,180.213,Visakhapatnam,B30,38,F,Pending,Moderate,FOLIO457378,True,2024-08
TXN0044329,INV01975,F010,2023-07-24,Lumpsum,462543.47,3271.467,141.3872,Delhi,T30,40,F,Verified,Aggressive,FOLIO787809,True,2023-07
TXN0044330,INV01982,F009,2024-05-07,Lumpsum,141727.65,1166.0207,121.5481,Jaipur,T30,48,F,Rejected,Moderate,FOLIO474553,False,2024-05
TXN0044331,INV01769,F001,2025-12-29,Lumpsum,385860.85,2633.1633,146.5389,Varanasi,B30,49,M,Verified,Conservative,FOLIO418292,True,2025-12
TXN0044332,INV00184,F002,2022-09-02,Sip,10000.0,162.2858,61.6197,Jaipur,T30,48,M,Verified,Moderate,FOLIO280032,True,2022-09
TXN0044333,INV00107,F006,2026-04-20,Lumpsum,352582.39,2155.772,163.5527,Delhi,T30,64,M,Pending,Conservative,FOLIO951309,True,2026-04
TXN0044334,INV01163,F003,2023-02-24,Stp,96831.58,6596.8397,14.6785,Indore,B30,50,F,Verified,Conservative,FOLIO688709,True,2023-02
